scenario,method,mae_mu_a,mae_sigma_a_sq,mae_cov_z_a,mean_mu_z,std_mu_z,mean_sigma_z_sq,std_sigma_z_sq
Random - Medium Var,MM-Softmax,0.035516564631687834,0.07839250442072063,0.06541618682345365,0.0099457861741234,0.5683256224765961,1.6691666152070082,0.8136314185184923
Random - Medium Var,MM-Remax,0.001379807046685244,0.006404971455423557,0.0037013493835222296,0.0099457861741234,0.5683256224765961,1.6691666152070082,0.8136314185184923
Random - Medium Var,Probit,0.0010092246717761238,0.00020888929097762635,,0.0099457861741234,0.5683256224765961,1.6691666152070082,0.8136314185184923
Random - Medium Var,LL-Softmax,0.011389922825396763,0.1785848786162702,0.042582778749130176,0.15264089966008454,0.3296730003860676,1.7849759846561848,0.6454078815683489
Random - Medium Var,MM-Softmax,0.015413711631499006,0.026186540020282357,0.030790056181840664,0.15264089966008454,0.3296730003860676,1.7849759846561848,0.6454078815683489
Random - Medium Var,MM-Remax,0.0004588199692841785,0.0050121292294748165,0.0018707717779985616,0.15264089966008454,0.3296730003860676,1.7849759846561848,0.6454078815683489
Random - Medium Var,Probit,0.0007752792796935804,0.0001427965963978099,,0.15264089966008454,0.3296730003860676,1.7849759846561848,0.6454078815683489
Random - Medium Var,LL-Softmax,0.014743866877638692,0.25869237410625473,0.04589520982116485,-0.22425456291005363,0.44493955149056624,1.9368913689499458,0.5690855095005579
Random - Medium Var,MM-Softmax,0.01755543072865657,0.032000890451645086,0.03517379609692004,-0.22425456291005363,0.44493955149056624,1.9368913689499458,0.5690855095005579
Random - Medium Var,MM-Remax,0.0015041717796346484,0.007969307893116031,0.002046094852860833,-0.22425456291005363,0.44493955149056624,1.9368913689499458,0.5690855095005579
Random - Medium Var,Probit,0.0010690916748074555,0.00023232690995303955,,-0.22425456291005363,0.44493955149056624,1.9368913689499458,0.5690855095005579
Random - Medium Var,LL-Softmax,0.013705697570669135,0.24940041472057706,0.050213731641166846,0.08712330739960233,0.5569054514980737,1.8823882025856846,0.853605390290698
Random - Medium Var,MM-Softmax,0.020320648876938525,0.029676873973009322,0.03575688620573837,0.08712330739960233,0.5569054514980737,1.8823882025856846,0.853605390290698
Random - Medium Var,MM-Remax,0.0013155690366077686,0.0046637202284395985,0.001488452244666249,0.08712330739960233,0.5569054514980737,1.8823882025856846,0.853605390290698
Random - Medium Var,Probit,0.0013366255569667988,0.00021159114496244617,,0.08712330739960233,0.5569054514980737,1.8823882025856846,0.853605390290698
Random - Medium Var,LL-Softmax,0.01487758810785086,0.3199755681057778,0.04391106920005602,0.03924490194939885,0.7720644092383647,2.06563531617037,0.7301060384492294
Random - Medium Var,MM-Softmax,0.019466087312261994,0.04448224802075164,0.0351973666349596,0.03924490194939885,0.7720644092383647,2.06563531617037,0.7301060384492294
Random - Medium Var,MM-Remax,0.001397539975063373,0.003878153487810418,0.002073114220763057,0.03924490194939885,0.7720644092383647,2.06563531617037,0.7301060384492294
Random - Medium Var,Probit,0.001670722440208302,0.00034468746132421113,,0.03924490194939885,0.7720644092383647,2.06563531617037,0.7301060384492294
Random - Medium Var,LL-Softmax,0.023534212336568376,0.48741312645947465,0.05542415071212061,0.055353942397679434,0.5696471899775043,1.6857782196321822,0.8470283118784117
Random - Medium Var,MM-Softmax,0.028747967092611303,0.04077260747272288,0.049293621694322345,0.055353942397679434,0.5696471899775043,1.6857782196321822,0.8470283118784117
Random - Medium Var,MM-Remax,0.0015286831975489382,0.004987644051832892,0.0017024723598797465,0.055353942397679434,0.5696471899775043,1.6857782196321822,0.8470283118784117
Random - Medium Var,Probit,0.0012330920381141933,0.00016708648341307603,,0.055353942397679434,0.5696471899775043,1.6857782196321822,0.8470283118784117
Random - Medium Var,LL-Softmax,0.01344533194938424,0.14180608159555047,0.034134576253960415,0.29749217813021434,0.23166354738242828,1.363471352320695,0.6229979947560638
Random - Medium Var,MM-Softmax,0.01428272005126847,0.020499613494371273,0.02433393029354638,0.29749217813021434,0.23166354738242828,1.363471352320695,0.6229979947560638
Random - Medium Var,MM-Remax,0.0009196405514150699,0.0040104860194294534,0.0019249140403783407,0.29749217813021434,0.23166354738242828,1.363471352320695,0.6229979947560638
Random - Medium Var,Probit,0.0007376800376782677,7.903248924568337e-05,,0.29749217813021434,0.23166354738242828,1.363471352320695,0.6229979947560638
Random - Medium Var,LL-Softmax,0.014418431669691933,0.2830311259644284,0.047906102635087024,-0.24893592015296004,0.44087357928317517,2.072709108097627,0.6378629510890776
Random - Medium Var,MM-Softmax,0.02152220659645195,0.03814897838006287,0.04440602032766757,-0.24893592015296004,0.44087357928317517,2.072709108097627,0.6378629510890776
Random - Medium Var,MM-Remax,0.001383021862467636,0.008099724448602956,0.0024459835794691325,-0.24893592015296004,0.44087357928317517,2.072709108097627,0.6378629510890776
Random - Medium Var,Probit,0.0012265584768807723,0.0002673276777887492,,-0.24893592015296004,0.44087357928317517,2.072709108097627,0.6378629510890776
Random - Medium Var,LL-Softmax,0.02076657911377389,0.3007486657838914,0.041461391249060266,-0.00963836266609403,0.6959466919787337,1.7008983831474442,0.6284714103618098
Random - Medium Var,MM-Softmax,0.02361095037805008,0.03671930807151015,0.041683390003373545,-0.00963836266609403,0.6959466919787337,1.7008983831474442,0.6284714103618098
Random - Medium Var,MM-Remax,0.0011215703692904959,0.005140472917599498,0.0022008082536455155,-0.00963836266609403,0.6959466919787337,1.7008983831474442,0.6284714103618098
Random - Medium Var,Probit,0.0010079423680903518,0.0002172368479148611,,-0.00963836266609403,0.6959466919787337,1.7008983831474442,0.6284714103618098
Random - Medium Var,LL-Softmax,0.015794856727756195,0.20574102246512319,0.04575337616991071,-0.014847601543811068,0.3076741172473987,1.807353685685909,0.716330375313498
Random - Medium Var,MM-Softmax,0.02130527230194385,0.025249866413766538,0.03863521569740118,-0.014847601543811068,0.3076741172473987,1.807353685685909,0.716330375313498
Random - Medium Var,MM-Remax,0.0014758533172171823,0.006233131143122959,0.0015907265929280766,-0.014847601543811068,0.3076741172473987,1.807353685685909,0.716330375313498
Random - Medium Var,Probit,0.00112508518098437,0.00017865105420921084,,-0.014847601543811068,0.3076741172473987,1.807353685685909,0.716330375313498
Random - Medium Var,LL-Softmax,0.01642844578813376,0.34252727777442615,0.054873128505879366,0.09736211065303138,0.5362351595813764,1.9045062996627575,0.7952237789123363
Random - Medium Var,MM-Softmax,0.022153409595270887,0.032463172023605255,0.040471911246092875,0.09736211065303138,0.5362351595813764,1.9045062996627575,0.7952237789123363
Random - Medium Var,MM-Remax,0.0013624771793095214,0.005114174473293832,0.0018656116418055326,0.09736211065303138,0.5362351595813764,1.9045062996627575,0.7952237789123363
Random - Medium Var,Probit,0.001205003391446624,0.00019417206473062415,,0.09736211065303138,0.5362351595813764,1.9045062996627575,0.7952237789123363
Random - Medium Var,LL-Softmax,0.014640737886475219,0.2504384219271308,0.04551521753442299,-0.22831258639539304,0.5005476810593619,1.9227303615501565,0.6112151033684385
Random - Medium Var,MM-Softmax,0.019359378801383557,0.03161298727764592,0.03585106636054994,-0.22831258639539304,0.5005476810593619,1.9227303615501565,0.6112151033684385
Random - Medium Var,MM-Remax,0.0011318288301515953,0.007753733842751532,0.0021943678118041014,-0.22831258639539304,0.5005476810593619,1.9227303615501565,0.6112151033684385
Random - Medium Var,Probit,0.00118431446312098,0.00023285159579253993,,-0.22831258639539304,0.5005476810593619,1.9227303615501565,0.6112151033684385
Random - Medium Var,LL-Softmax,0.02377855431692417,0.4303969000093713,0.03817709894081721,0.009786544078129473,0.4684556977290062,1.2266963930884642,0.6123654262283518
Random - Medium Var,MM-Softmax,0.02240210312981327,0.03942862293798926,0.03520121844799514,0.009786544078129473,0.4684556977290062,1.2266963930884642,0.6123654262283518
Random - Medium Var,MM-Remax,0.001796940030117438,0.006591127429008055,0.0025044646339378246,0.009786544078129473,0.4684556977290062,1.2266963930884642,0.6123654262283518
Random - Medium Var,Probit,0.0006638922662410424,0.0001172762853062941,,0.009786544078129473,0.4684556977290062,1.2266963930884642,0.6123654262283518
Random - Medium Var,LL-Softmax,0.014849874897839597,0.3678812471382232,0.053474280141763954,-0.024582860139423825,0.6005103029649765,1.9383601212780697,0.7614260814564807
Random - Medium Var,MM-Softmax,0.015595625979437904,0.032352123779955506,0.030416242717730146,-0.024582860139423825,0.6005103029649765,1.9383601212780697,0.7614260814564807
Random - Medium Var,MM-Remax,0.0010253970121415473,0.006034495951090404,0.0022665345236439773,-0.024582860139423825,0.6005103029649765,1.9383601212780697,0.7614260814564807
Random - Medium Var,Probit,0.0013405591428811141,0.00022633222655331757,,-0.024582860139423825,0.6005103029649765,1.9383601212780697,0.7614260814564807
Random - Medium Var,LL-Softmax,0.008945527508035282,0.10194604481686345,0.03166395971254803,-0.06752274865578241,0.4028070887222088,1.5462895166232946,0.5315533896226228
Random - Medium Var,MM-Softmax,0.011343436787211713,0.01674118798103217,0.021586584127758077,-0.06752274865578241,0.4028070887222088,1.5462895166232946,0.5315533896226228
Random - Medium Var,MM-Remax,0.0011915961273442559,0.006676136020303295,0.00120790593854627,-0.06752274865578241,0.4028070887222088,1.5462895166232946,0.5315533896226228
Random - Medium Var,Probit,0.0008739402293983775,0.00015177800252725486,,-0.06752274865578241,0.4028070887222088,1.5462895166232946,0.5315533896226228
Random - Medium Var,LL-Softmax,0.020522182405324475,0.4866753421754823,0.05402506619119831,-0.06717342895268588,0.3651209981133996,1.9206478552136654,0.5939389282285295
Random - Medium Var,MM-Softmax,0.026283826757600083,0.047376020276712484,0.05026557001956618,-0.06717342895268588,0.3651209981133996,1.9206478552136654,0.5939389282285295
Random - Medium Var,MM-Remax,0.001455607786369728,0.006961306052453886,0.0013365716453479447,-0.06717342895268588,0.3651209981133996,1.9206478552136654,0.5939389282285295
Random - Medium Var,Probit,0.0007202737711449206,0.000178690239154672,,-0.06717342895268588,0.3651209981133996,1.9206478552136654,0.5939389282285295
Random - Medium Var,LL-Softmax,0.013246358182357143,0.12503654915142273,0.03461427830390782,0.05731537234070141,0.5462412488725723,1.501007256213225,0.6760386830463281
Random - Medium Var,MM-Softmax,0.011666033012707524,0.01262716766636981,0.019507002423256377,0.05731537234070141,0.5462412488725723,1.501007256213225,0.6760386830463281
Random - Medium Var,MM-Remax,0.0009151940516642176,0.005242383711957249,0.0022097696908123235,0.05731537234070141,0.5462412488725723,1.501007256213225,0.6760386830463281
Random - Medium Var,Probit,0.0012534952816901173,0.0002115261932521787,,0.05731537234070141,0.5462412488725723,1.501007256213225,0.6760386830463281
Random - Medium Var,LL-Softmax,0.010891574012397157,0.12402541258180222,0.03860231554995778,-0.017137412210656514,0.49745681487038035,1.7920452177164736,0.5751099848108567
Random - Medium Var,MM-Softmax,0.012912606216334688,0.016014241938259746,0.021541239352381593,-0.017137412210656514,0.49745681487038035,1.7920452177164736,0.5751099848108567
Random - Medium Var,MM-Remax,0.0011577368297617998,0.005510763780668404,0.0014233849786960309,-0.017137412210656514,0.49745681487038035,1.7920452177164736,0.5751099848108567
Random - Medium Var,Probit,0.001215912981788772,0.0002135324679589929,,-0.017137412210656514,0.49745681487038035,1.7920452177164736,0.5751099848108567
Random - Medium Var,LL-Softmax,0.014457732379569016,0.20393490652823226,0.04452215565472659,-0.06182162859988466,0.2891242539631302,1.759744418821479,0.7657258031539435
Random - Medium Var,MM-Softmax,0.019536454819627985,0.02739230228742474,0.03613168306129523,-0.06182162859988466,0.2891242539631302,1.759744418821479,0.7657258031539435
Random - Medium Var,MM-Remax,0.0012466858816484998,0.0068264514547979145,0.0015032886772983049,-0.06182162859988466,0.2891242539631302,1.759744418821479,0.7657258031539435
Random - Medium Var,Probit,0.0012023411276904955,0.00018258478816327652,,-0.06182162859988466,0.2891242539631302,1.759744418821479,0.7657258031539435
Random - Medium Var,LL-Softmax,0.01371771295359982,0.10987863273815043,0.03254543031124476,-0.07458826694863903,0.6005226791837839,1.334466514565922,0.76871235511567
Random - Medium Var,MM-Softmax,0.015597549492125596,0.015498632160636888,0.025632598935575214,-0.07458826694863903,0.6005226791837839,1.334466514565922,0.76871235511567
Random - Medium Var,MM-Remax,0.0009522092783771332,0.005712767406975206,0.0018723699065145336,-0.07458826694863903,0.6005226791837839,1.334466514565922,0.76871235511567
Random - Medium Var,Probit,0.0012789457788710136,0.00024476850158785846,,-0.07458826694863903,0.6005226791837839,1.334466514565922,0.76871235511567
Random - Medium Var,LL-Softmax,0.015187887810276168,0.14578723190332712,0.03761915624805647,0.06637534829846488,0.5616652279183272,1.550254098398662,0.6292303444569693
Random - Medium Var,MM-Softmax,0.014723248115194243,0.012897688573605067,0.023076607426386644,0.06637534829846488,0.5616652279183272,1.550254098398662,0.6292303444569693
Random - Medium Var,MM-Remax,0.0009694184119067743,0.00501272635545175,0.0021178734170958476,0.06637534829846488,0.5616652279183272,1.550254098398662,0.6292303444569693
Random - Medium Var,Probit,0.0009463081308736458,0.00019993637010735826,,0.06637534829846488,0.5616652279183272,1.550254098398662,0.6292303444569693
Random - Medium Var,LL-Softmax,0.01644066038387751,0.11338760998393545,0.03176800356502528,-0.04928580155607212,0.6103927872641101,1.3872845965302758,0.7796420210939118
Random - Medium Var,MM-Softmax,0.016689203059152963,0.015181404112105274,0.02583264489460623,-0.04928580155607212,0.6103927872641101,1.3872845965302758,0.7796420210939118
Random - Medium Var,MM-Remax,0.001310392586056758,0.004980807702305933,0.0017623257469518115,-0.04928580155607212,0.6103927872641101,1.3872845965302758,0.7796420210939118
Random - Medium Var,Probit,0.001429333861882226,0.0002314084048792752,,-0.04928580155607212,0.6103927872641101,1.3872845965302758,0.7796420210939118
Random - Medium Var,LL-Softmax,0.015586295019859031,0.3767480116216769,0.051643279950982224,-0.18520077677027694,0.48100081778827086,2.115480527644582,0.6151972502450983
Random - Medium Var,MM-Softmax,0.019709977436724146,0.04138499508945305,0.03972808587116479,-0.18520077677027694,0.48100081778827086,2.115480527644582,0.6151972502450983
Random - Medium Var,MM-Remax,0.0012816001083012756,0.0076408746944821165,0.001521336700032566,-0.18520077677027694,0.48100081778827086,2.115480527644582,0.6151972502450983
Random - Medium Var,Probit,0.0011117244476190364,0.0002924079320850854,,-0.18520077677027694,0.48100081778827086,2.115480527644582,0.6151972502450983
Random - Medium Var,LL-Softmax,0.01824672493073606,0.469258069958172,0.05198933658392578,-0.0004812142673384978,0.46227190353095865,1.9718075951256044,0.5834677864454638
Random - Medium Var,MM-Softmax,0.023377429118336495,0.04724343064084513,0.04625952509571408,-0.0004812142673384978,0.46227190353095865,1.9718075951256044,0.5834677864454638
Random - Medium Var,MM-Remax,0.001271084882836885,0.006437355326978414,0.002170883197085463,-0.0004812142673384978,0.46227190353095865,1.9718075951256044,0.5834677864454638
Random - Medium Var,Probit,0.0006794745983993364,0.00020973769792026958,,-0.0004812142673384978,0.46227190353095865,1.9718075951256044,0.5834677864454638
Random - Medium Var,LL-Softmax,0.01392970598139194,0.23893336892028602,0.044034446230773655,0.07984968860445088,0.3191237400493489,1.8015575149075853,0.6867371532942315
Random - Medium Var,MM-Softmax,0.017574429594643247,0.03157202538697632,0.03238348475757762,0.07984968860445088,0.3191237400493489,1.8015575149075853,0.6867371532942315
Random - Medium Var,MM-Remax,0.0011334229986537207,0.005527344926516821,0.0017000682777584778,0.07984968860445088,0.3191237400493489,1.8015575149075853,0.6867371532942315
Random - Medium Var,Probit,0.0008703728874878414,0.00015707580110434186,,0.07984968860445088,0.3191237400493489,1.8015575149075853,0.6867371532942315
Random - Medium Var,LL-Softmax,0.01674013290454431,0.21339768149100338,0.04484486591962291,0.030383401222387862,0.34903167361534665,1.638512818102523,0.7032147559465678
Random - Medium Var,MM-Softmax,0.019834027002608685,0.025115812007438666,0.034103297461670304,0.030383401222387862,0.34903167361534665,1.638512818102523,0.7032147559465678
Random - Medium Var,MM-Remax,0.001227640869716622,0.006071006788070147,0.0016210487029711957,0.030383401222387862,0.34903167361534665,1.638512818102523,0.7032147559465678
Random - Medium Var,Probit,0.0009163495984315914,0.00014822348838230233,,0.030383401222387862,0.34903167361534665,1.638512818102523,0.7032147559465678
Random - Medium Var,LL-Softmax,0.015010402386258673,0.16512336932231553,0.03700441170025902,0.04371396844609591,0.4684234651458551,1.5807355502107656,0.5219490480704545
Random - Medium Var,MM-Softmax,0.017432328212021054,0.022203099260925556,0.030714919338743225,0.04371396844609591,0.4684234651458551,1.5807355502107656,0.5219490480704545
Random - Medium Var,MM-Remax,0.0009950639529513442,0.0057691792466961775,0.0017320515703787016,0.04371396844609591,0.4684234651458551,1.5807355502107656,0.5219490480704545
Random - Medium Var,Probit,0.0005791748191222613,0.00014173634426208637,,0.04371396844609591,0.4684234651458551,1.5807355502107656,0.5219490480704545
Random - Medium Var,LL-Softmax,0.01851603663703873,0.272502647496761,0.04369511036229213,0.04784921907878033,0.4614963786375724,1.6387792543737763,0.8095475349152087
Random - Medium Var,MM-Softmax,0.020612294023846862,0.02988489646772835,0.035233835569860636,0.04784921907878033,0.4614963786375724,1.6387792543737763,0.8095475349152087
Random - Medium Var,MM-Remax,0.0014402752622558988,0.005040852260415073,0.002082438063844556,0.04784921907878033,0.4614963786375724,1.6387792543737763,0.8095475349152087
Random - Medium Var,Probit,0.001333147237292935,0.00020795847111085525,,0.04784921907878033,0.4614963786375724,1.6387792543737763,0.8095475349152087
Random - Medium Var,LL-Softmax,0.027554895841972033,0.8626775390720104,0.05837991028584725,-0.2842260607020952,0.46322434611447055,1.5695675237132725,0.8184814660061106
Random - Medium Var,MM-Softmax,0.03167013178620129,0.0566765958611658,0.054707068343347175,-0.2842260607020952,0.46322434611447055,1.5695675237132725,0.8184814660061106
Random - Medium Var,MM-Remax,0.0030974668925233912,0.010184283615062262,0.002954189527626868,-0.2842260607020952,0.46322434611447055,1.5695675237132725,0.8184814660061106
Random - Medium Var,Probit,0.0008844139866473685,0.0002195364761806131,,-0.2842260607020952,0.46322434611447055,1.5695675237132725,0.8184814660061106
Random - Medium Var,LL-Softmax,0.016900897946120496,0.41973345118863437,0.05696916565984678,0.12619297618440858,0.5799155315675786,2.0064289698579145,0.7940806418361505
Random - Medium Var,MM-Softmax,0.020270382877992245,0.036526069158416,0.03549154790118275,0.12619297618440858,0.5799155315675786,2.0064289698579145,0.7940806418361505
Random - Medium Var,MM-Remax,0.0012098102861065791,0.004776110302466491,0.003136862442039037,0.12619297618440858,0.5799155315675786,2.0064289698579145,0.7940806418361505
Random - Medium Var,Probit,0.0010237935914616941,0.00024739780383298873,,0.12619297618440858,0.5799155315675786,2.0064289698579145,0.7940806418361505
Random - Medium Var,LL-Softmax,0.02046475766509604,0.37265323028577446,0.051694343176173975,0.11136649061174198,0.39808508293356204,1.6428458408077204,0.8457305373316069
Random - Medium Var,MM-Softmax,0.024494168251651266,0.035166092384784416,0.04198123009138456,0.11136649061174198,0.39808508293356204,1.6428458408077204,0.8457305373316069
Random - Medium Var,MM-Remax,0.00151896232578573,0.005569228660379314,0.0024324661206606576,0.11136649061174198,0.39808508293356204,1.6428458408077204,0.8457305373316069
Random - Medium Var,Probit,0.000894846758927622,0.00014736490346363716,,0.11136649061174198,0.39808508293356204,1.6428458408077204,0.8457305373316069
Random - Medium Var,LL-Softmax,0.009561622507837274,0.08417587478798952,0.0299107056237101,0.015273526426773692,0.5084669281705504,1.3986373895652506,0.6203137618929186
Random - Medium Var,MM-Softmax,0.011087286181634699,0.013582489628367316,0.018184017710509908,0.015273526426773692,0.5084669281705504,1.3986373895652506,0.6203137618929186
Random - Medium Var,MM-Remax,0.0012699861230041835,0.0053255204491020796,0.0016021307873683786,0.015273526426773692,0.5084669281705504,1.3986373895652506,0.6203137618929186
Random - Medium Var,Probit,0.0012927660506709417,0.00020338019937114833,,0.015273526426773692,0.5084669281705504,1.3986373895652506,0.6203137618929186
Random - Medium Var,LL-Softmax,0.017539949482909344,0.28975641491814735,0.047867391194786835,0.12253548793363636,0.32132871775707356,1.8009199285964648,0.6322280173658424
Random - Medium Var,MM-Softmax,0.02157007326126788,0.03480421768920948,0.041250216499597744,0.12253548793363636,0.32132871775707356,1.8009199285964648,0.6322280173658424
Random - Medium Var,MM-Remax,0.0009730057429545094,0.005431842555841525,0.0018013733974574322,0.12253548793363636,0.32132871775707356,1.8009199285964648,0.6322280173658424
Random - Medium Var,Probit,0.0007445668156584317,0.0001368873459613743,,0.12253548793363636,0.32132871775707356,1.8009199285964648,0.6322280173658424
Random - Medium Var,LL-Softmax,0.02288600134071992,0.6206645754869764,0.04369237775461854,0.16130568573445117,0.5549459079286907,1.505849384723541,0.7023226741860411
Random - Medium Var,MM-Softmax,0.023358619259463764,0.05518780535194188,0.03967273420509297,0.16130568573445117,0.5549459079286907,1.505849384723541,0.7023226741860411
Random - Medium Var,MM-Remax,0.001330885854431895,0.004648827637574661,0.0028029610305080966,0.16130568573445117,0.5549459079286907,1.505849384723541,0.7023226741860411
Random - Medium Var,Probit,0.0008608933330331164,0.00017165722208219934,,0.16130568573445117,0.5549459079286907,1.505849384723541,0.7023226741860411
Random - Medium Var,LL-Softmax,0.017306099695466266,0.2231171276162877,0.04211614967614531,0.03618254621614994,0.3475533651043928,1.7901077879992013,0.580555804415334
Random - Medium Var,MM-Softmax,0.022173272340601288,0.029755926560612635,0.042094854073595867,0.03618254621614994,0.3475533651043928,1.7901077879992013,0.580555804415334
Random - Medium Var,MM-Remax,0.0012184507367230687,0.005934319181804704,0.001615199556853461,0.03618254621614994,0.3475533651043928,1.7901077879992013,0.580555804415334
Random - Medium Var,Probit,0.0006422212090575488,0.00015455798328649394,,0.03618254621614994,0.3475533651043928,1.7901077879992013,0.580555804415334
Random - Medium Var,LL-Softmax,0.020870644458294077,0.42466220529836807,0.042078559980727716,0.010111711684028666,0.6124814368048265,1.9697350792432704,0.5918953574205721
Random - Medium Var,MM-Softmax,0.0230378363809177,0.04161486064037324,0.04281502164511434,0.010111711684028666,0.6124814368048265,1.9697350792432704,0.5918953574205721
Random - Medium Var,MM-Remax,0.000964684373067945,0.005410225301684417,0.0020838385507617576,0.010111711684028666,0.6124814368048265,1.9697350792432704,0.5918953574205721
Random - Medium Var,Probit,0.001450260726362785,0.0002228864403043532,,0.010111711684028666,0.6124814368048265,1.9697350792432704,0.5918953574205721
Random - Medium Var,LL-Softmax,0.010602408672163676,0.08691444423638905,0.031717489361737336,-0.12512767171535505,0.3610816504171105,1.601973405590499,0.6258863508723339
Random - Medium Var,MM-Softmax,0.011558394153135964,0.014635198312348236,0.019749612794920983,-0.12512767171535505,0.3610816504171105,1.601973405590499,0.6258863508723339
Random - Medium Var,MM-Remax,0.001400643429039157,0.006745204801936451,0.0016774157206382798,-0.12512767171535505,0.3610816504171105,1.601973405590499,0.6258863508723339
Random - Medium Var,Probit,0.0014228410065865171,0.00023054795271482362,,-0.12512767171535505,0.3610816504171105,1.601973405590499,0.6258863508723339
Random - Medium Var,LL-Softmax,0.02496425030208163,0.3843396125933366,0.04285461305557425,-0.14596364552135252,0.6670500974549259,1.5091622389114885,0.6419511654295981
Random - Medium Var,MM-Softmax,0.025884250842107125,0.03468364994978149,0.04409044834514762,-0.14596364552135252,0.6670500974549259,1.5091622389114885,0.6419511654295981
Random - Medium Var,MM-Remax,0.0018739307722814597,0.006788231153014003,0.0029711243813318774,-0.14596364552135252,0.6670500974549259,1.5091622389114885,0.6419511654295981
Random - Medium Var,Probit,0.0011550575234764362,0.00023188806713402097,,-0.14596364552135252,0.6670500974549259,1.5091622389114885,0.6419511654295981
Random - Medium Var,LL-Softmax,0.013322883711957906,0.2775696365298487,0.043872968419002546,0.21244421407186395,0.6082963166933699,2.1208459245175284,0.6133633271712028
Random - Medium Var,MM-Softmax,0.019120818135615347,0.03781050025658425,0.03620884981486914,0.21244421407186395,0.6082963166933699,2.1208459245175284,0.6133633271712028
Random - Medium Var,MM-Remax,0.0007210773710469333,0.003757540437962834,0.002331195908881005,0.21244421407186395,0.6082963166933699,2.1208459245175284,0.6133633271712028
Random - Medium Var,Probit,0.0014426147566213396,0.00024690479179404693,,0.21244421407186395,0.6082963166933699,2.1208459245175284,0.6133633271712028
Random - Medium Var,LL-Softmax,0.015118252983064823,0.18046176457129076,0.03898882766667382,-0.09310511800919882,0.45343151809632404,1.6255095773938788,0.6485750397064174
Random - Medium Var,MM-Softmax,0.01667415556948294,0.024839714877721235,0.031727082443753,-0.09310511800919882,0.45343151809632404,1.6255095773938788,0.6485750397064174
Random - Medium Var,MM-Remax,0.001065027154832612,0.006655713891776613,0.001138958243307952,-0.09310511800919882,0.45343151809632404,1.6255095773938788,0.6485750397064174
Random - Medium Var,Probit,0.0012616002489752218,0.00021080779637566217,,-0.09310511800919882,0.45343151809632404,1.6255095773938788,0.6485750397064174
Random - Medium Var,LL-Softmax,0.011881598851060085,0.20949533128357167,0.04584708653407158,-0.003270556672686159,0.5055820580745157,1.907827556380812,0.6235760255510395
Random - Medium Var,MM-Softmax,0.01332151561315969,0.021986769184142524,0.0242010696254741,-0.003270556672686159,0.5055820580745157,1.907827556380812,0.6235760255510395
Random - Medium Var,MM-Remax,0.0009517272805402617,0.0060611814649987085,0.0019433881765076155,-0.003270556672686159,0.5055820580745157,1.907827556380812,0.6235760255510395
Random - Medium Var,Probit,0.0008914318320839109,0.00020226855048841816,,-0.003270556672686159,0.5055820580745157,1.907827556380812,0.6235760255510395
Random - Medium Var,LL-Softmax,0.016271422125730954,0.2462137361168867,0.03846231872160878,0.26092990302150987,0.34043117986384863,1.6189113414790721,0.5893757252810526
Random - Medium Var,MM-Softmax,0.018359496186360673,0.03243843420861443,0.03390490720557891,0.26092990302150987,0.34043117986384863,1.6189113414790721,0.5893757252810526
Random - Medium Var,MM-Remax,0.0008234993215311195,0.0041859759865953226,0.0018814068857310941,0.26092990302150987,0.34043117986384863,1.6189113414790721,0.5893757252810526
Random - Medium Var,Probit,0.0008214406180605413,0.00010657220753067516,,0.26092990302150987,0.34043117986384863,1.6189113414790721,0.5893757252810526
Random - Medium Var,LL-Softmax,0.014162950990339224,0.18624825066940312,0.04438283903067325,0.07457057404142792,0.4561529785892706,1.7063684383742115,0.6156997151714524
Random - Medium Var,MM-Softmax,0.01617796662620439,0.02107108622204915,0.028138254653109773,0.07457057404142792,0.4561529785892706,1.7063684383742115,0.6156997151714524
Random - Medium Var,MM-Remax,0.001266665655766373,0.005363846018859644,0.001890681244280206,0.07457057404142792,0.4561529785892706,1.7063684383742115,0.6156997151714524
Random - Medium Var,Probit,0.0009061238415141365,0.00018593740373709427,,0.07457057404142792,0.4561529785892706,1.7063684383742115,0.6156997151714524
Random - Medium Var,LL-Softmax,0.020514043886715072,0.2684174580697666,0.04227303671263709,-0.12853717253645672,0.45622360418112223,1.4827737040035598,0.7999133960172301
Random - Medium Var,MM-Softmax,0.020608393349446794,0.02688319044782978,0.031013705844235136,-0.12853717253645672,0.45622360418112223,1.4827737040035598,0.7999133960172301
Random - Medium Var,MM-Remax,0.002302042301823929,0.006803041553583781,0.0023887530146072893,-0.12853717253645672,0.45622360418112223,1.4827737040035598,0.7999133960172301
Random - Medium Var,Probit,0.0014863024982022966,0.00024535870126316607,,-0.12853717253645672,0.45622360418112223,1.4827737040035598,0.7999133960172301
Random - Medium Var,LL-Softmax,0.012140714182006764,0.10811001813719963,0.03434461556713943,0.004791312127970303,0.3699571456512749,1.5835969377470636,0.6800042508575787
Random - Medium Var,MM-Softmax,0.012660174473098126,0.016860603132036422,0.02020983843101462,0.004791312127970303,0.3699571456512749,1.5835969377470636,0.6800042508575787
Random - Medium Var,MM-Remax,0.0015146413905494996,0.005851773437170166,0.0019083431756564205,0.004791312127970303,0.3699571456512749,1.5835969377470636,0.6800042508575787
Random - Medium Var,Probit,0.0011782118239077586,0.00018869410074541767,,0.004791312127970303,0.3699571456512749,1.5835969377470636,0.6800042508575787
