scenario,method,mae_mu_a,mae_sigma_a_sq,mae_cov_z_a,mean_mu_z,std_mu_z,mean_sigma_z_sq,std_sigma_z_sq
Dominant - Medium Var,MM-Softmax,0.022053125698998748,0.052942657400427064,0.04056025055647878,-1.6636837157161615,1.6440677648374897,1.3163347446878049,0.6275091621420886
Dominant - Medium Var,MM-Remax,0.0030921030254642216,0.00412883129913073,0.009233412488863611,-1.6636837157161615,1.6440677648374897,1.3163347446878049,0.6275091621420886
Dominant - Medium Var,Probit,0.006016132553401378,0.003416829836234743,,-1.6636837157161615,1.6440677648374897,1.3163347446878049,0.6275091621420886
Dominant - Medium Var,LL-Softmax,0.01936976612997951,0.4179852788336074,0.011985599442170383,-1.9794067901915304,1.524532430846122,1.499231343185562,0.4639464435286773
Dominant - Medium Var,MM-Softmax,0.009239869108149617,0.013427757524143238,0.01966924063911955,-1.9794067901915304,1.524532430846122,1.499231343185562,0.4639464435286773
Dominant - Medium Var,MM-Remax,0.002232938633959504,0.0029325883459071144,0.003912733653161703,-1.9794067901915304,1.524532430846122,1.499231343185562,0.4639464435286773
Dominant - Medium Var,Probit,0.007930767054323402,0.004617039274194769,,-1.9794067901915304,1.524532430846122,1.499231343185562,0.4639464435286773
Dominant - Medium Var,LL-Softmax,0.016538321254451406,12.782983658322294,0.02621042522292528,-2.3180520877992317,1.881835657929585,1.799641433310518,0.6492737465426732
Dominant - Medium Var,MM-Softmax,0.010705533677925119,0.02789026322806092,0.02826128303057125,-2.3180520877992317,1.881835657929585,1.799641433310518,0.6492737465426732
Dominant - Medium Var,MM-Remax,0.002365737829369512,0.002595168458802169,0.008161687114644345,-2.3180520877992317,1.881835657929585,1.799641433310518,0.6492737465426732
Dominant - Medium Var,Probit,0.007090881411876399,0.004417926840901563,,-2.3180520877992317,1.881835657929585,1.799641433310518,0.6492737465426732
Dominant - Medium Var,LL-Softmax,0.020939933128953692,1.7571719822266085,0.022690802387251553,-1.8206622165436985,1.878576779902597,1.80082505525586,0.6395428879618823
Dominant - Medium Var,MM-Softmax,0.011621257386496976,0.01893336931523861,0.026522303720391806,-1.8206622165436985,1.878576779902597,1.80082505525586,0.6395428879618823
Dominant - Medium Var,MM-Remax,0.0007719960844991055,0.0015178894776392568,0.00234462302791942,-1.8206622165436985,1.878576779902597,1.80082505525586,0.6395428879618823
Dominant - Medium Var,Probit,0.007468275020297517,0.004156626188535398,,-1.8206622165436985,1.878576779902597,1.80082505525586,0.6395428879618823
Dominant - Medium Var,LL-Softmax,0.018429181846571965,1.17619586126428,0.018032396840468513,-1.8412477805259662,1.7074171032627776,1.675351243280985,0.6403006521473301
Dominant - Medium Var,MM-Softmax,0.008649108824952264,0.019367792607063457,0.021543651672820498,-1.8412477805259662,1.7074171032627776,1.675351243280985,0.6403006521473301
Dominant - Medium Var,MM-Remax,0.0006962826813071261,0.00130877845007627,0.0019187819779863037,-1.8412477805259662,1.7074171032627776,1.675351243280985,0.6403006521473301
Dominant - Medium Var,Probit,0.007921007925220777,0.004632594409116303,,-1.8412477805259662,1.7074171032627776,1.675351243280985,0.6403006521473301
Dominant - Medium Var,LL-Softmax,0.029797480715009327,9.962812475511763,0.03753210886270338,-1.6783185467620823,1.8475340694384659,1.9022555687027705,0.5484162269064691
Dominant - Medium Var,MM-Softmax,0.027130842069141164,0.12288870583408132,0.05544287313149633,-1.6783185467620823,1.8475340694384659,1.9022555687027705,0.5484162269064691
Dominant - Medium Var,MM-Remax,0.002007656814929624,0.0036034802003805507,0.0053160842571045135,-1.6783185467620823,1.8475340694384659,1.9022555687027705,0.5484162269064691
Dominant - Medium Var,Probit,0.007241088768290505,0.0038545631033377013,,-1.6783185467620823,1.8475340694384659,1.9022555687027705,0.5484162269064691
Dominant - Medium Var,LL-Softmax,0.009314324358617931,1.3311932166146838,0.010761268333244423,-2.0483308486069345,2.1124156414778628,1.7295915811456044,0.6334938347315716
Dominant - Medium Var,MM-Softmax,0.0023551675537998467,0.002285780325467088,0.008494611111617072,-2.0483308486069345,2.1124156414778628,1.7295915811456044,0.6334938347315716
Dominant - Medium Var,MM-Remax,0.00011410241368695905,0.0003349116094265357,0.00036998079865372205,-2.0483308486069345,2.1124156414778628,1.7295915811456044,0.6334938347315716
Dominant - Medium Var,Probit,0.007768830335464527,0.004641867188950264,,-2.0483308486069345,2.1124156414778628,1.7295915811456044,0.6334938347315716
Dominant - Medium Var,LL-Softmax,0.006665600933552382,0.10655163897159001,0.008344618626221623,-1.8181892279125773,1.6081750049257193,1.7817416729784,0.7701163580044508
Dominant - Medium Var,MM-Softmax,0.0024081536292569184,0.003947755296372526,0.005437357690947138,-1.8181892279125773,1.6081750049257193,1.7817416729784,0.7701163580044508
Dominant - Medium Var,MM-Remax,0.00040759344589246015,0.00396412901429873,0.00219145551601034,-1.8181892279125773,1.6081750049257193,1.7817416729784,0.7701163580044508
Dominant - Medium Var,Probit,0.007957324601528959,0.004402411729299139,,-1.8181892279125773,1.6081750049257193,1.7817416729784,0.7701163580044508
Dominant - Medium Var,LL-Softmax,0.005450161109460354,0.10476384994071108,0.0076779627845289964,-1.917977109011844,1.599494438859479,1.7471371806504106,0.8767817298202372
Dominant - Medium Var,MM-Softmax,0.003194231112779794,0.00406840038294381,0.004871216253693041,-1.917977109011844,1.599494438859479,1.7471371806504106,0.8767817298202372
Dominant - Medium Var,MM-Remax,0.0005478814930892104,0.003934529646760264,0.0025696496013177497,-1.917977109011844,1.599494438859479,1.7471371806504106,0.8767817298202372
Dominant - Medium Var,Probit,0.009015852483245022,0.005240171520449267,,-1.917977109011844,1.599494438859479,1.7471371806504106,0.8767817298202372
Dominant - Medium Var,LL-Softmax,0.010344620908468088,0.34669219223221426,0.0086135759989437,-1.7016601608844937,1.816201069273962,1.4062003961476672,0.6566591211970579
Dominant - Medium Var,MM-Softmax,0.002509066690539224,0.0023754703070812113,0.007055854409362253,-1.7016601608844937,1.816201069273962,1.4062003961476672,0.6566591211970579
Dominant - Medium Var,MM-Remax,6.784415424337627e-05,0.0008800908231025668,0.0004954506205564379,-1.7016601608844937,1.816201069273962,1.4062003961476672,0.6566591211970579
Dominant - Medium Var,Probit,0.007233675563894997,0.004038768272614035,,-1.7016601608844937,1.816201069273962,1.4062003961476672,0.6566591211970579
Dominant - Medium Var,LL-Softmax,0.013399903450651628,21.625108817519017,0.023478557365906056,-2.1708465533932118,2.038634563102333,1.8445268372364272,0.7659657056881433
Dominant - Medium Var,MM-Softmax,0.008187628886331904,0.02017836736500448,0.023062234934210942,-2.1708465533932118,2.038634563102333,1.8445268372364272,0.7659657056881433
Dominant - Medium Var,MM-Remax,0.001350628675162925,0.0015807337054100806,0.004504765512122129,-2.1708465533932118,2.038634563102333,1.8445268372364272,0.7659657056881433
Dominant - Medium Var,Probit,0.007535865291475043,0.004763864091289341,,-2.1708465533932118,2.038634563102333,1.8445268372364272,0.7659657056881433
Dominant - Medium Var,LL-Softmax,0.022492879625239697,28.122628813467475,0.034921241038611675,-1.5685867789501766,1.8998082244972476,1.7223851269615396,0.7310380044545998
Dominant - Medium Var,MM-Softmax,0.019431854389565635,0.06875316997912743,0.04161778226138302,-1.5685867789501766,1.8998082244972476,1.7223851269615396,0.7310380044545998
Dominant - Medium Var,MM-Remax,0.001807149551722845,0.0024807455273121574,0.005775131588864314,-1.5685867789501766,1.8998082244972476,1.7223851269615396,0.7310380044545998
Dominant - Medium Var,Probit,0.007025389227562441,0.003902561535031962,,-1.5685867789501766,1.8998082244972476,1.7223851269615396,0.7310380044545998
Dominant - Medium Var,LL-Softmax,0.027038111442559343,0.9970295847434167,0.01747443701945871,-1.4118864437902763,1.3760215697105427,1.7263836861123951,0.46078738632109406
Dominant - Medium Var,MM-Softmax,0.017168664341101047,0.03670285377378399,0.03557606291282224,-1.4118864437902763,1.3760215697105427,1.7263836861123951,0.46078738632109406
Dominant - Medium Var,MM-Remax,0.0014256671568365115,0.0036312276211923553,0.0035769622298406785,-1.4118864437902763,1.3760215697105427,1.7263836861123951,0.46078738632109406
Dominant - Medium Var,Probit,0.006651991733784272,0.0033626814690554687,,-1.4118864437902763,1.3760215697105427,1.7263836861123951,0.46078738632109406
Dominant - Medium Var,LL-Softmax,0.028052511864441382,4.385398749878115,0.03147166403593153,-2.053132749127168,1.6324764545949593,1.8370590869040668,0.47850589327236287
Dominant - Medium Var,MM-Softmax,0.021767508944496965,0.07046782715627434,0.04491465239793901,-2.053132749127168,1.6324764545949593,1.8370590869040668,0.47850589327236287
Dominant - Medium Var,MM-Remax,0.0038052246694497507,0.005046244402303104,0.009506797936309968,-2.053132749127168,1.6324764545949593,1.8370590869040668,0.47850589327236287
Dominant - Medium Var,Probit,0.007707109147575425,0.004597411521695484,,-2.053132749127168,1.6324764545949593,1.8370590869040668,0.47850589327236287
Dominant - Medium Var,LL-Softmax,0.018158898693514385,2.5384914285744116,0.023807778699831802,-2.0228639963146113,1.8410598110990193,1.943181171969962,0.6977777843045188
Dominant - Medium Var,MM-Softmax,0.010891786045932458,0.03552153267909192,0.028889268010993237,-2.0228639963146113,1.8410598110990193,1.943181171969962,0.6977777843045188
Dominant - Medium Var,MM-Remax,0.0006895613897965124,0.0011958534972582261,0.0016693237728920222,-2.0228639963146113,1.8410598110990193,1.943181171969962,0.6977777843045188
Dominant - Medium Var,Probit,0.009394095985255455,0.005730006075447052,,-2.0228639963146113,1.8410598110990193,1.943181171969962,0.6977777843045188
Dominant - Medium Var,LL-Softmax,0.03066944815279408,30.614008162173167,0.043797817717923446,-1.9583091712878768,1.8547119478537075,1.8565602598744722,0.814202880917056
Dominant - Medium Var,MM-Softmax,0.03569974166303578,0.4625029777146901,0.0739495534327415,-1.9583091712878768,1.8547119478537075,1.8565602598744722,0.814202880917056
Dominant - Medium Var,MM-Remax,0.0033707578712026906,0.005058236488026161,0.009670520760286962,-1.9583091712878768,1.8547119478537075,1.8565602598744722,0.814202880917056
Dominant - Medium Var,Probit,0.008595968244858341,0.004993013270828078,,-1.9583091712878768,1.8547119478537075,1.8565602598744722,0.814202880917056
Dominant - Medium Var,LL-Softmax,0.01535229904444986,2.339576924229324,0.020150153662435305,-1.60637727923486,1.8873704656328325,1.8093648780528138,0.47931154587620567
Dominant - Medium Var,MM-Softmax,0.007513256082063597,0.01597791896665016,0.0209826380635451,-1.60637727923486,1.8873704656328325,1.8093648780528138,0.47931154587620567
Dominant - Medium Var,MM-Remax,0.00030712821006043556,0.00108675289243947,0.00113106648808123,-1.60637727923486,1.8873704656328325,1.8093648780528138,0.47931154587620567
Dominant - Medium Var,Probit,0.008218115802563127,0.004577922046740289,,-1.60637727923486,1.8873704656328325,1.8093648780528138,0.47931154587620567
Dominant - Medium Var,LL-Softmax,0.021840306191091452,6.52211565608457,0.03045783547318029,-2.5180757449776743,1.8854715713466847,2.082028086661267,0.6183909283228676
Dominant - Medium Var,MM-Softmax,0.015002404280378068,0.04044972568479555,0.035303976986131795,-2.5180757449776743,1.8854715713466847,2.082028086661267,0.6183909283228676
Dominant - Medium Var,MM-Remax,0.0034687834956482347,0.003947770491290846,0.010644383179223123,-2.5180757449776743,1.8854715713466847,2.082028086661267,0.6183909283228676
Dominant - Medium Var,Probit,0.00703928944414686,0.0042544302455075345,,-2.5180757449776743,1.8854715713466847,2.082028086661267,0.6183909283228676
Dominant - Medium Var,LL-Softmax,0.008365859963283564,0.16560836842895996,0.004715442440357491,-1.7629976256072268,1.7307356779161303,1.8628649394996863,0.8530222922995575
Dominant - Medium Var,MM-Softmax,0.0014908322912792267,0.0036762824891937488,0.0061170384199102645,-1.7629976256072268,1.7307356779161303,1.8628649394996863,0.8530222922995575
Dominant - Medium Var,MM-Remax,0.00021883424232840322,0.0029267051413073794,0.0016502918394193885,-1.7629976256072268,1.7307356779161303,1.8628649394996863,0.8530222922995575
Dominant - Medium Var,Probit,0.008915780495387536,0.004853827676966429,,-1.7629976256072268,1.7307356779161303,1.8628649394996863,0.8530222922995575
Dominant - Medium Var,LL-Softmax,0.012656513680378461,1.2271509993801097,0.015628302848243084,-1.786318345754403,1.9573914593891235,2.000338536267397,0.579916679223021
Dominant - Medium Var,MM-Softmax,0.004706085546993174,0.006963755112045643,0.014340587011433759,-1.786318345754403,1.9573914593891235,2.000338536267397,0.579916679223021
Dominant - Medium Var,MM-Remax,0.0001906556596474182,0.0010552959031451417,0.001405950026268902,-1.786318345754403,1.9573914593891235,2.000338536267397,0.579916679223021
Dominant - Medium Var,Probit,0.00859223913048204,0.004900129004273378,,-1.786318345754403,1.9573914593891235,2.000338536267397,0.579916679223021
Dominant - Medium Var,LL-Softmax,0.023480426837630252,14.328322121265249,0.032910735071223704,-1.9030459072364898,1.8769739806952368,1.7638359595537298,0.6621635253985471
Dominant - Medium Var,MM-Softmax,0.018724219373443207,0.070985855434428,0.040043001208398,-1.9030459072364898,1.8769739806952368,1.7638359595537298,0.6621635253985471
Dominant - Medium Var,MM-Remax,0.002416506828449603,0.0031050350246973825,0.006698801415271826,-1.9030459072364898,1.8769739806952368,1.7638359595537298,0.6621635253985471
Dominant - Medium Var,Probit,0.007284093401194643,0.004321545395443051,,-1.9030459072364898,1.8769739806952368,1.7638359595537298,0.6621635253985471
Dominant - Medium Var,LL-Softmax,0.00621929385786512,0.3424782125333653,0.006202204202973849,-1.9870927483966052,2.2011906684780667,1.5865625216092754,0.779579949699276
Dominant - Medium Var,MM-Softmax,0.001132113533590076,0.0017619975888893045,0.004417721396143245,-1.9870927483966052,2.2011906684780667,1.5865625216092754,0.779579949699276
Dominant - Medium Var,MM-Remax,0.00011019876877665761,0.0010985106187062746,0.0006290967187139531,-1.9870927483966052,2.2011906684780667,1.5865625216092754,0.779579949699276
Dominant - Medium Var,Probit,0.007583837764732364,0.004438144749028499,,-1.9870927483966052,2.2011906684780667,1.5865625216092754,0.779579949699276
Dominant - Medium Var,LL-Softmax,0.014806793600683876,1.1002558230602475,0.014721118639051003,-2.2747273105197308,1.95144019108047,1.3323904850237205,0.475169977459012
Dominant - Medium Var,MM-Softmax,0.00658048500009298,0.010809758645007089,0.016968857071641953,-2.2747273105197308,1.95144019108047,1.3323904850237205,0.475169977459012
Dominant - Medium Var,MM-Remax,0.0006734610608309934,0.0009581418836024861,0.0013690505036214517,-2.2747273105197308,1.95144019108047,1.3323904850237205,0.475169977459012
Dominant - Medium Var,Probit,0.008424862795707205,0.005354030275890688,,-2.2747273105197308,1.95144019108047,1.3323904850237205,0.475169977459012
Dominant - Medium Var,LL-Softmax,0.02926003717440513,7.802682181988449,0.03496612180539154,-2.1971131878537333,1.8041217456359036,1.7833519330004386,0.45832060308819966
Dominant - Medium Var,MM-Softmax,0.025354575321506624,0.11313007114187082,0.05174963228610011,-2.1971131878537333,1.8041217456359036,1.7833519330004386,0.45832060308819966
Dominant - Medium Var,MM-Remax,0.004173355081158724,0.0053887024984405375,0.011791670017560516,-2.1971131878537333,1.8041217456359036,1.7833519330004386,0.45832060308819966
Dominant - Medium Var,Probit,0.007919295472029445,0.004751460203794944,,-2.1971131878537333,1.8041217456359036,1.7833519330004386,0.45832060308819966
Dominant - Medium Var,LL-Softmax,0.023702312524453158,5.148124921020512,0.02595785479477024,-2.400782367964008,1.9173802086641443,1.8002235959497113,0.6207204568496796
Dominant - Medium Var,MM-Softmax,0.018055359446967973,0.1007615438731277,0.04143761408156222,-2.400782367964008,1.9173802086641443,1.8002235959497113,0.6207204568496796
Dominant - Medium Var,MM-Remax,0.0028193235087251543,0.0039630105121444435,0.0074371233000862635,-2.400782367964008,1.9173802086641443,1.8002235959497113,0.6207204568496796
Dominant - Medium Var,Probit,0.008105509691734146,0.005021736638359063,,-2.400782367964008,1.9173802086641443,1.8002235959497113,0.6207204568496796
Dominant - Medium Var,LL-Softmax,0.02875403872284149,9.134721114196523,0.0340843020324687,-2.77995341918297,1.8221752258496426,1.9526052318546605,0.5866370152037232
Dominant - Medium Var,MM-Softmax,0.02442288046339281,0.08858377480701939,0.045511508036653714,-2.77995341918297,1.8221752258496426,1.9526052318546605,0.5866370152037232
Dominant - Medium Var,MM-Remax,0.008322064607660756,0.008899184081666397,0.02143351539916111,-2.77995341918297,1.8221752258496426,1.9526052318546605,0.5866370152037232
Dominant - Medium Var,Probit,0.004654314253461807,0.002434850774775577,,-2.77995341918297,1.8221752258496426,1.9526052318546605,0.5866370152037232
Dominant - Medium Var,LL-Softmax,0.02290000198237465,27.84151108762861,0.03261747799812229,-1.7885825329841762,1.9220465354002052,1.4862138533462805,0.8039993486255367
Dominant - Medium Var,MM-Softmax,0.020691276950163782,0.1277997422102086,0.04266480918352373,-1.7885825329841762,1.9220465354002052,1.4862138533462805,0.8039993486255367
Dominant - Medium Var,MM-Remax,0.0022714773766454527,0.0030034930784764297,0.007017576612320778,-1.7885825329841762,1.9220465354002052,1.4862138533462805,0.8039993486255367
Dominant - Medium Var,Probit,0.007135476651110559,0.004215259813751959,,-1.7885825329841762,1.9220465354002052,1.4862138533462805,0.8039993486255367
Dominant - Medium Var,LL-Softmax,0.005700316514839378,0.14911114726202584,0.004182613218221344,-1.5990545443973474,1.850207612933076,1.669635926863359,0.8218967493943753
Dominant - Medium Var,MM-Softmax,0.0008396486495943084,0.0014297448479831014,0.003625405524749367,-1.5990545443973474,1.850207612933076,1.669635926863359,0.8218967493943753
Dominant - Medium Var,MM-Remax,0.00015255903307279185,0.001652406253183278,0.0008028438140832133,-1.5990545443973474,1.850207612933076,1.669635926863359,0.8218967493943753
Dominant - Medium Var,Probit,0.007895077596074915,0.00428679499370785,,-1.5990545443973474,1.850207612933076,1.669635926863359,0.8218967493943753
Dominant - Medium Var,LL-Softmax,0.02649790477393476,4.846015898705472,0.03190758280096636,-1.4334966665877298,1.8522431560217283,1.7703754064260124,0.9353125486037482
Dominant - Medium Var,MM-Softmax,0.022222576924750034,0.11530058004936941,0.052115510631131734,-1.4334966665877298,1.8522431560217283,1.7703754064260124,0.9353125486037482
Dominant - Medium Var,MM-Remax,0.0006479839037138127,0.002132143306524669,0.001521027690303203,-1.4334966665877298,1.8522431560217283,1.7703754064260124,0.9353125486037482
Dominant - Medium Var,Probit,0.007475045780772423,0.0035040059019529777,,-1.4334966665877298,1.8522431560217283,1.7703754064260124,0.9353125486037482
Dominant - Medium Var,LL-Softmax,0.025236596023012803,6.653708473517739,0.03008793224763783,-1.4835505382655125,1.7079114724252051,1.4207127804070292,0.5675089600180087
Dominant - Medium Var,MM-Softmax,0.019239337396988677,0.06082014405830979,0.040543017305750106,-1.4835505382655125,1.7079114724252051,1.4207127804070292,0.5675089600180087
Dominant - Medium Var,MM-Remax,0.0014670737350395546,0.0024673697007404787,0.003608563785662449,-1.4835505382655125,1.7079114724252051,1.4207127804070292,0.5675089600180087
Dominant - Medium Var,Probit,0.007383209577439011,0.003929291425379526,,-1.4835505382655125,1.7079114724252051,1.4207127804070292,0.5675089600180087
Dominant - Medium Var,LL-Softmax,0.03137039247877451,16.73591667277066,0.03714148248237677,-2.0694437007756696,1.8465143621784041,1.6137415760835512,0.7774298894516699
Dominant - Medium Var,MM-Softmax,0.03066857031052695,0.1835457410163907,0.055992105974023355,-2.0694437007756696,1.8465143621784041,1.6137415760835512,0.7774298894516699
Dominant - Medium Var,MM-Remax,0.004603404499183453,0.005940069424508919,0.01314983486057148,-2.0694437007756696,1.8465143621784041,1.6137415760835512,0.7774298894516699
Dominant - Medium Var,Probit,0.006146933138564034,0.0037129364667541306,,-2.0694437007756696,1.8465143621784041,1.6137415760835512,0.7774298894516699
Dominant - Medium Var,LL-Softmax,0.030706761588907318,11.964227925991915,0.0352651003149559,-2.035657092143746,1.6769944178408118,1.4196584274206514,0.659981963871689
Dominant - Medium Var,MM-Softmax,0.02720257807435488,0.0996802481212717,0.048691023437892895,-2.035657092143746,1.6769944178408118,1.4196584274206514,0.659981963871689
Dominant - Medium Var,MM-Remax,0.005669132433714718,0.006493323192972913,0.015244456588446934,-2.035657092143746,1.6769944178408118,1.4196584274206514,0.659981963871689
Dominant - Medium Var,Probit,0.006188601521505226,0.0036020928312387917,,-2.035657092143746,1.6769944178408118,1.4196584274206514,0.659981963871689
Dominant - Medium Var,LL-Softmax,0.014591857942916356,4.633939489673055,0.020046617931907755,-1.8433630053613228,2.0908866108920714,1.6420729970027197,0.6758615374121167
Dominant - Medium Var,MM-Softmax,0.008466844672785086,0.029533124824531944,0.024029793297484506,-1.8433630053613228,2.0908866108920714,1.6420729970027197,0.6758615374121167
Dominant - Medium Var,MM-Remax,0.000367391004916632,0.0008765042281335429,0.0005402395024813374,-1.8433630053613228,2.0908866108920714,1.6420729970027197,0.6758615374121167
Dominant - Medium Var,Probit,0.008453441351707888,0.004950133051486118,,-1.8433630053613228,2.0908866108920714,1.6420729970027197,0.6758615374121167
Dominant - Medium Var,LL-Softmax,0.025740277029491342,6.9940447866749,0.03258170772516381,-1.9405462806421432,1.7801903888286092,1.8054840639106087,0.7605142524449856
Dominant - Medium Var,MM-Softmax,0.019888898484280354,0.06272812988410921,0.04285507497935014,-1.9405462806421432,1.7801903888286092,1.8054840639106087,0.7605142524449856
Dominant - Medium Var,MM-Remax,0.0026707751198180437,0.003529942107951259,0.007567850229060249,-1.9405462806421432,1.7801903888286092,1.8054840639106087,0.7605142524449856
Dominant - Medium Var,Probit,0.007618892435402251,0.004469321832292627,,-1.9405462806421432,1.7801903888286092,1.8054840639106087,0.7605142524449856
Dominant - Medium Var,LL-Softmax,0.024636770140255088,0.6360275781795324,0.012173107311241962,-1.7461642234355401,1.5679667702045614,1.98016603201925,0.8501390218922518
Dominant - Medium Var,MM-Softmax,0.013278326272787706,0.024942899181766405,0.028014516858560073,-1.7461642234355401,1.5679667702045614,1.98016603201925,0.8501390218922518
Dominant - Medium Var,MM-Remax,0.0024560476556676563,0.004402414055212768,0.0053758736003130065,-1.7461642234355401,1.5679667702045614,1.98016603201925,0.8501390218922518
Dominant - Medium Var,Probit,0.006567466845087147,0.0034717483945437807,,-1.7461642234355401,1.5679667702045614,1.98016603201925,0.8501390218922518
Dominant - Large Var,LL-Softmax,0.05120703248900088,20121.053719035794,0.16964423450615312,-1.8653109595620367,1.523487270049316,7.776367996643247,1.1732878141224017
Dominant - Large Var,MM-Softmax,0.06421869597028662,170.27399316586826,0.2957528562127224,-1.8653109595620367,1.523487270049316,7.776367996643247,1.1732878141224017
Dominant - Large Var,MM-Remax,0.002387527541546695,0.011637516856506856,0.01428850592075687,-1.8653109595620367,1.523487270049316,7.776367996643247,1.1732878141224017
Dominant - Large Var,Probit,0.005879246351609205,0.0023632331741254586,,-1.8653109595620367,1.523487270049316,7.776367996643247,1.1732878141224017
Dominant - Large Var,LL-Softmax,0.06848146071176367,510581.4070634376,0.17902947289089527,-1.9172687502063837,1.9776888913706037,8.53311342230636,1.0887925686502131
Dominant - Large Var,MM-Softmax,0.10815647337530679,3035.1721580642725,0.4512315297105366,-1.9172687502063837,1.9776888913706037,8.53311342230636,1.0887925686502131
Dominant - Large Var,MM-Remax,0.0022140821479752935,0.009382981970501702,0.010379688642665566,-1.9172687502063837,1.9776888913706037,8.53311342230636,1.0887925686502131
Dominant - Large Var,Probit,0.00734396742445712,0.003001883647823697,,-1.9172687502063837,1.9776888913706037,8.53311342230636,1.0887925686502131
Dominant - Large Var,LL-Softmax,0.07227784405796128,391386.8077693538,0.14110651653266904,-2.1274101832303085,1.801226598764828,7.382043305398112,1.0706915350178277
Dominant - Large Var,MM-Softmax,0.12114574023726546,3572.420462604708,0.5019392596222607,-2.1274101832303085,1.801226598764828,7.382043305398112,1.0706915350178277
Dominant - Large Var,MM-Remax,0.004218761303661671,0.012032143446964001,0.015280080603912782,-2.1274101832303085,1.801226598764828,7.382043305398112,1.0706915350178277
Dominant - Large Var,Probit,0.006954287168648278,0.003215772421653279,,-2.1274101832303085,1.801226598764828,7.382043305398112,1.0706915350178277
Dominant - Large Var,LL-Softmax,0.09019709032364102,6306918.002247719,0.20297721941497016,-1.8027925500674524,1.6012512214735535,7.908829982514353,1.5479614744767929
Dominant - Large Var,MM-Softmax,0.13063111703034844,12747.94803084583,0.5374755488318504,-1.8027925500674524,1.6012512214735535,7.908829982514353,1.5479614744767929
Dominant - Large Var,MM-Remax,0.003964525284023547,0.01278729746814373,0.015315916217435013,-1.8027925500674524,1.6012512214735535,7.908829982514353,1.5479614744767929
Dominant - Large Var,Probit,0.004978440757315015,0.002295874535735559,,-1.8027925500674524,1.6012512214735535,7.908829982514353,1.5479614744767929
Dominant - Large Var,LL-Softmax,0.05111127102704466,6309.247329918822,0.13796772647071667,-1.6305030411109762,1.623708095741114,7.322603693435663,1.435384809711017
Dominant - Large Var,MM-Softmax,0.08319866192594927,42.511254639174226,0.3341806668609795,-1.6305030411109762,1.623708095741114,7.322603693435663,1.435384809711017
Dominant - Large Var,MM-Remax,0.0018868099371635871,0.009400999442072526,0.008356245082845635,-1.6305030411109762,1.623708095741114,7.322603693435663,1.435384809711017
Dominant - Large Var,Probit,0.006122831786353159,0.002224055040196268,,-1.6305030411109762,1.623708095741114,7.322603693435663,1.435384809711017
Dominant - Large Var,LL-Softmax,0.07592455308822758,359875.29536942596,0.13830847268330831,-1.6466985914533119,1.7480957259826162,7.6355153516573155,0.9384813692493087
Dominant - Large Var,MM-Softmax,0.11182104844997957,2791.4930311717635,0.4713742550558253,-1.6466985914533119,1.7480957259826162,7.6355153516573155,0.9384813692493087
Dominant - Large Var,MM-Remax,0.00218634198239281,0.010389095253612224,0.010783979445166462,-1.6466985914533119,1.7480957259826162,7.6355153516573155,0.9384813692493087
Dominant - Large Var,Probit,0.005751802163282369,0.0020117738040986315,,-1.6466985914533119,1.7480957259826162,7.6355153516573155,0.9384813692493087
Dominant - Large Var,LL-Softmax,0.08112271511891231,6445529.51413792,0.1796484841844134,-1.9811175285427336,1.843135990767222,7.818070369373916,1.800959061196276
Dominant - Large Var,MM-Softmax,0.13669209288782153,26005.250852793666,0.5706418312991496,-1.9811175285427336,1.843135990767222,7.818070369373916,1.800959061196276
Dominant - Large Var,MM-Remax,0.003944758785058034,0.012132549291518562,0.01600375835062508,-1.9811175285427336,1.843135990767222,7.818070369373916,1.800959061196276
Dominant - Large Var,Probit,0.00597248852281426,0.002516191610800533,,-1.9811175285427336,1.843135990767222,7.818070369373916,1.800959061196276
Dominant - Large Var,LL-Softmax,0.0707192114890087,251227.85944108962,0.17792596766865254,-1.2958762392947527,1.8282819797081307,7.420011035286423,1.2888298675764758
Dominant - Large Var,MM-Softmax,0.11795843306003947,2308.3644929546144,0.44359876781074375,-1.2958762392947527,1.8282819797081307,7.420011035286423,1.2888298675764758
Dominant - Large Var,MM-Remax,0.001547643697543186,0.0077664996021552125,0.008021805109755595,-1.2958762392947527,1.8282819797081307,7.420011035286423,1.2888298675764758
Dominant - Large Var,Probit,0.005635636575339796,0.001825409042583502,,-1.2958762392947527,1.8282819797081307,7.420011035286423,1.2888298675764758
Dominant - Large Var,LL-Softmax,0.04722138842460544,9138.194655512845,0.11189026381854739,-2.2865822956391457,1.7508025201329773,7.636838261553938,1.5515051169588594
Dominant - Large Var,MM-Softmax,0.06721956094089274,191.7311340028528,0.32492660756408587,-2.2865822956391457,1.7508025201329773,7.636838261553938,1.5515051169588594
Dominant - Large Var,MM-Remax,0.003345709489661862,0.010241076413996677,0.014667201509337624,-2.2865822956391457,1.7508025201329773,7.636838261553938,1.5515051169588594
Dominant - Large Var,Probit,0.009126150380317069,0.004465074282945797,,-2.2865822956391457,1.7508025201329773,7.636838261553938,1.5515051169588594
Dominant - Large Var,LL-Softmax,0.06697635905843666,562897.5444570597,0.17258594453477943,-2.2707770613050995,1.9522945138993042,7.140013538843536,1.2222831712351585
